X,Y
0.0151748520775623,6.08022407331753
0.0286154837354571,5.79920500314718
0.04367125,5.65134845496351
0.0603746684113573,5.50236394021055
0.0786626878462604,5.39454148311785
0.098674475634349,5.30680569136382
0.1203404965,5.22338808258973
0.143654411458449,5.15279375364166
0.168489053700831,5.09898087185487
0.195108337905817,5.04402548138343
0.223263108099723,4.99886502068466
0.253093354228532,4.96139963368755
0.284558719702216,4.92838511263182
0.317619138265928,4.90083795238913
0.35249599049446,4.87440304112106
0.388914861253463,4.84742253833461
0.426836264958449,4.82606664858433
0.466521454882272,4.80656779272537
0.526000681209141,4.78863383741816
0.719113061530471,4.74761159686803
0.940651191547091,4.73361560285156
1.19045166094183,4.74393123356821
1.46856764944183,4.76298642679033
1.77585274247645,4.76658140328389
2.11102830391274,4.77377621569956
2.47516083164543,4.79131165868694
