X,Y
0.0151748520775623,6.08834186246749
0.0286154837354571,5.73417823960527
0.04367125,5.59871100110694
0.0603746684113573,5.45352639044537
0.0786626878462604,5.34819049879497
0.098674475634349,5.2845215642855
0.1203404965,5.21762275358025
0.143654411458449,5.11849456326923
0.168489053700831,5.09167225139832
0.195108337905817,5.04855333190531
0.223263108099723,4.99463228146309
0.253093354228532,4.94947319226041
0.284558719702216,4.93025973610562
0.317619138265928,4.897289192105
0.35249599049446,4.8845089216486
0.388914861253463,4.85864713567776
0.426836264958449,4.83678103695733
0.466521454882272,4.83145711726888
0.526000681209141,4.8120737381484
0.719113061530471,4.76412092681244
0.940651191547091,4.74289518037839
1.19045166094183,4.72926684026506
1.46856764944183,4.72007663916158
1.77585274247645,4.7050480791231
2.11102830391274,4.68705536749049
2.47516083164543,4.68452731819087
