X,Y
0.0151748520775623,0.466145297386284
0.0286154837354571,0.465908173969194
0.04367125,0.451125206360248
0.0603746684113573,0.420724546029472
0.0786626878462604,0.424012579779862
0.098674475634349,0.386100386100367
0.1203404965,0.417997513627241
0.143654411458449,0.366216216216218
0.168489053700831,0.400562669771035
0.195108337905817,0.420970571038794
0.223263108099723,0.371856346022119
0.253093354228532,0.393246294296702
0.284558719702216,0.396179974401894
0.317619138265928,0.363501776549511
0.35249599049446,0.371397552309531
0.388914861253463,0.370476567134683
0.426836264958449,0.34829123328379
0.466521454882272,0.352200634417096
0.526000681209141,0.337102052960427
0.719113061530471,0.300759392486035
0.940651191547091,0.268469923294324
1.19045166094183,0.234265378749332
1.46856764944183,0.212486087220482
1.77585274247645,0.205154118241534
2.11102830391274,0.182088024565014
2.47516083164543,0.153481175863886
