X,Y
0.0151748520775623,0.830892949276781
0.0286154837354571,0.641966903441174
0.04367125,0.608732235563373
0.0603746684113573,0.589987627196798
0.0786626878462604,0.670110120608286
0.098674475634349,0.616797374678898
0.1203404965,0.575974778855542
0.143654411458449,1.0183659913245
0.168489053700831,1.08406723004192
0.195108337905817,1.00759823141157
0.223263108099723,1.05704507148217
0.253093354228532,0.989845026054165
0.284558719702216,1.04346349953315
0.317619138265928,1.07969762400075
0.35249599049446,1.02035205012059
0.388914861253463,1.06054622932352
0.426836264958449,1.08951887971952
0.466521454882272,1.05564411901997
0.526000681209141,1.05864587841319
0.719113061530471,1.09164957638965
0.940651191547091,1.06631614026637
1.19045166094183,1.05611936461169
1.46856764944183,1.05549946544273
1.77585274247645,1.05166880896791
2.11102830391274,1.03493245332526
2.47516083164543,1.04379444023044
